tweetId,isRetweet,time,text,replies,retweets,likes,entries,query_keywords
1243333148097875969,False,2020-03-27 08:24:57,"Resource for research about #COVID19
http://www.brief19.com/ ",0,0,0,"{'hashtags': ['#COVID19'], 'urls': ['http://www.brief19.com/'], 'photos': [], 'videos': []}",#Covid19
1243333143253450752,False,2020-03-27 08:24:56,"It means @realdonaldtrump should know he fucked up to compare #COVID19 to flu. 45 literally downplayed warnings from health experts and dismissed @WHO's  fatility rate as ""false"". He went a bit lower and blamed @CNN and @MSNBC for spreading ""lies"" that hurt the market.",0,0,0,"{'hashtags': ['#COVID19'], 'urls': [], 'photos': [], 'videos': []}",#Covid19
1243333142666194944,False,2020-03-27 08:24:55,"Homeless in Atlanta? A donor donated a hotel in downtown ATL for the homeless to quarantine if they need it, should they become sick, says @KeishaBottoms #11alive #COVID19",0,0,0,"{'hashtags': ['#11alive', '#COVID19'], 'urls': [], 'photos': [], 'videos': []}",#Covid19
1243333141093285889,False,2020-03-27 08:24:55,"#CoronavirusPy #COVID19 ""No hubo ninguna comunicación oficial a nuestro sector que nos convoque o nos movilice"", maestro Luis Álvarez.

#ABCTVPy - http://www.abc.com.py/tv/ ",0,0,0,"{'hashtags': ['#CoronavirusPy', '#COVID19', '#ABCTVPy'], 'urls': ['http://www.abc.com.py/tv/'], 'photos': [], 'videos': []}",#Covid19
1243333140489228288,False,2020-03-27 08:24:55,#COVID19 - Have you made your will. This is making a good point: https://www.peakprosperity.com/if-you-die-from-the-coronavirus-what-will-happen-to-your-assets/ …,0,0,0,"{'hashtags': ['#COVID19'], 'urls': [], 'photos': [], 'videos': []}",#Covid19
1243333140397133824,False,2020-03-27 08:24:55,Thread on looking after a severe case  #COVID19 https://twitter.com/elizashapiro/status/1243302098915201024 …,0,0,0,"{'hashtags': ['#COVID19'], 'urls': [], 'photos': [], 'videos': []}",#Covid19
1243333136181874688,False,2020-03-27 08:24:54,"Derivado de la contingencia por el #COVID19, la @up_energia su suma a la estrategia #MiEscuelaEnCasa, donde l@s docentes llevan a cabo el proceso de aprendizaje en línea. #OperativoEscudo #AtlantesUPE pic.twitter.com/e0KQS8a8ky",0,0,0,"{'hashtags': ['#COVID19', '#MiEscuelaEnCasa', '#OperativoEscudo', '#AtlantesUPE'], 'urls': [], 'photos': ['https://pbs.twimg.com/media/EUE01RqXsAwJDxn.jpg', 'https://pbs.twimg.com/media/EUE02RjXQAAu7nP.jpg', 'https://pbs.twimg.com/media/EUE021eWAAIQLy6.jpg', 'https://pbs.twimg.com/media/EUE045mWoAA7-8H.jpg'], 'videos': []}",#Covid19
1243333135988862978,False,2020-03-27 08:24:54,There is currently no cure or vaccine for #COVID19. @StateHealthIN encourages you to be a #mythbuster and share the truth about how long vaccine development may take. pic.twitter.com/MqXmrtX9Fm,0,0,0,"{'hashtags': ['#COVID19', '#mythbuster'], 'urls': [], 'photos': ['https://pbs.twimg.com/media/EUE05EYX0AIWS_k.jpg'], 'videos': []}",#Covid19
1243333135653163008,False,2020-03-27 08:24:54, Lavin parece niño simbolo del #COVID19 pic.twitter.com/ZKaNuQkAsL,0,0,0,"{'hashtags': ['#COVID19'], 'urls': [], 'photos': [], 'videos': [{'id': 'xus_hivShGU8x0oj'}]}",#Covid19
1243333156805259264,False,2020-03-27 08:24:59,"Los científicos Francés han salido ""CHLOROQUINE"" significa Cloroquina.
#COVID19 
Mira este video:
 pic.twitter.com/0EYxrTmq1r",0,0,0,"{'hashtags': ['#COVID19'], 'urls': [], 'photos': [], 'videos': [{'id': 'ezJChNWmi9_ap61L'}]}",#Covid19
1243333155152633862,False,2020-03-27 08:24:58,#ShelterInPlace @COSAGOV Everyone is doing there part to  #Spread of #Covid19 THIS #publichealth #Nurse is Grateful!!!@APHAPHN @TexasNursesAssn pic.twitter.com/WW50FkJbWN,0,0,0,"{'hashtags': ['#ShelterInPlace', '#Spread', '#Covid19', '#publichealth', '#Nurse'], 'urls': [], 'photos': ['https://pbs.twimg.com/media/EUE06W8X0AAgDUi.jpg'], 'videos': []}",#Covid19
1243333153978290176,False,2020-03-27 08:24:58,Tell Congress: Pass an emergency #COVID19 stimulus package that puts people first. @nextgenamerica #youthvote http://d.shpg.org/627399518t ,0,0,0,"{'hashtags': ['#COVID19', '#youthvote'], 'urls': [], 'photos': [], 'videos': []}",#Covid19
1243333153004982272,False,2020-03-27 08:24:58,Not a good trend.  #COVID19 https://twitter.com/CNN/status/1243319190246785025 …,0,0,0,"{'hashtags': ['#COVID19'], 'urls': [], 'photos': [], 'videos': []}",#Covid19
1243333152455745537,False,2020-03-27 08:24:58,"@russfox5 staying in place for high risk, how do you suggest that protects us if we live with people going out to work daily? @FOX5Atlanta @GovKemp #covid19",0,0,0,"{'hashtags': ['#covid19'], 'urls': [], 'photos': [], 'videos': []}",#Covid19
1243333151130353666,False,2020-03-27 08:24:57,"This movie was released back in 2013 by Chinese they seem to have known about this #Covid19 long back 

https://youtu.be/1BvKZMg2LjU ",0,0,0,"{'hashtags': ['#Covid19'], 'urls': [], 'photos': [], 'videos': []}",#Covid19
1243333150866014209,False,2020-03-27 08:24:57,"Esto lo vamos a poner entre comillas porque seguirá subiendo.
Argentina 
INFECTADOS: 589  
FALLECIDOS: 12 
#COVID19 
Por el momento. pic.twitter.com/jiHbFrVHRM",0,0,0,"{'hashtags': ['#COVID19'], 'urls': [], 'photos': [], 'videos': [{'id': 'EUE051BXsAAOlC6'}]}",#Covid19
1243333150358622211,False,2020-03-27 08:24:57,"Pandan nou pap kite #COVID19 rantre sou nou, nou pap kite l aji sou mantal nou non plis. 

#ReteLakayOu #NouPapPran #NouPapBay #Covid_19 

*SE MÈT KÒ KI VEYE KÒ*.",0,0,0,"{'hashtags': ['#COVID19', '#ReteLakayOu', '#NouPapPran', '#NouPapBay', '#Covid_19'], 'urls': [], 'photos': [], 'videos': []}",#Covid19
1243333150169870341,False,2020-03-27 08:24:57,"¿Quieres desinfectar las patitas de tus mascotas en esta crisis sanitaria del #Covid19? #ContraRéplica te comparte información de cómo hacerlo, échale un vistazo. https://www.contrareplica.mx/nota--Como-desinfectar-las-patitas-de-tu-mascota202026323 …",0,0,0,"{'hashtags': ['#Covid19', '#ContraRéplica'], 'urls': [], 'photos': [], 'videos': []}",#Covid19
1243333149481984001,False,2020-03-27 08:24:57,"He's not the only farmer facing that kind of dual worry either, Naveed.

@carsonvaughan - Have you spoken with any farmers in the midwest handling #COVID19?",0,0,0,"{'hashtags': ['#COVID19'], 'urls': [], 'photos': [], 'videos': []}",#Covid19
1243333148173381632,False,2020-03-27 08:24:57,"I went bike riding with my 5 year old during lunch break, and played hockey in the driveway after dinner. I'm gonna miss this when its all over and I go back to work. Just saying, its nice to find the positives during this insanely scary time. #perspective #coronavirus #COVID19",0,0,0,"{'hashtags': ['#perspective', '#coronavirus', '#COVID19'], 'urls': [], 'photos': [], 'videos': []}",#Covid19
1243333148097875969,False,2020-03-27 08:24:57,"Resource for research about #COVID19
http://www.brief19.com/ ",0,0,0,"{'hashtags': ['#COVID19'], 'urls': ['http://www.brief19.com/'], 'photos': [], 'videos': []}",#Covid19
1243333143253450752,False,2020-03-27 08:24:56,"It means @realdonaldtrump should know he fucked up to compare #COVID19 to flu. 45 literally downplayed warnings from health experts and dismissed @WHO's  fatility rate as ""false"". He went a bit lower and blamed @CNN and @MSNBC for spreading ""lies"" that hurt the market.",0,0,0,"{'hashtags': ['#COVID19'], 'urls': [], 'photos': [], 'videos': []}",#Covid19
1243333142666194944,False,2020-03-27 08:24:55,"Homeless in Atlanta? A donor donated a hotel in downtown ATL for the homeless to quarantine if they need it, should they become sick, says @KeishaBottoms #11alive #COVID19",0,0,0,"{'hashtags': ['#11alive', '#COVID19'], 'urls': [], 'photos': [], 'videos': []}",#Covid19
1243333141093285889,False,2020-03-27 08:24:55,"#CoronavirusPy #COVID19 ""No hubo ninguna comunicación oficial a nuestro sector que nos convoque o nos movilice"", maestro Luis Álvarez.

#ABCTVPy - http://www.abc.com.py/tv/ ",0,0,0,"{'hashtags': ['#CoronavirusPy', '#COVID19', '#ABCTVPy'], 'urls': ['http://www.abc.com.py/tv/'], 'photos': [], 'videos': []}",#Covid19
1243333140489228288,False,2020-03-27 08:24:55,#COVID19 - Have you made your will. This is making a good point: https://www.peakprosperity.com/if-you-die-from-the-coronavirus-what-will-happen-to-your-assets/ …,0,0,0,"{'hashtags': ['#COVID19'], 'urls': [], 'photos': [], 'videos': []}",#Covid19
1243333140397133824,False,2020-03-27 08:24:55,Thread on looking after a severe case  #COVID19 https://twitter.com/elizashapiro/status/1243302098915201024 …,0,0,0,"{'hashtags': ['#COVID19'], 'urls': [], 'photos': [], 'videos': []}",#Covid19
1243333136181874688,False,2020-03-27 08:24:54,"Derivado de la contingencia por el #COVID19, la @up_energia su suma a la estrategia #MiEscuelaEnCasa, donde l@s docentes llevan a cabo el proceso de aprendizaje en línea. #OperativoEscudo #AtlantesUPE pic.twitter.com/e0KQS8a8ky",0,0,0,"{'hashtags': ['#COVID19', '#MiEscuelaEnCasa', '#OperativoEscudo', '#AtlantesUPE'], 'urls': [], 'photos': ['https://pbs.twimg.com/media/EUE01RqXsAwJDxn.jpg', 'https://pbs.twimg.com/media/EUE02RjXQAAu7nP.jpg', 'https://pbs.twimg.com/media/EUE021eWAAIQLy6.jpg', 'https://pbs.twimg.com/media/EUE045mWoAA7-8H.jpg'], 'videos': []}",#Covid19
1243333135988862978,False,2020-03-27 08:24:54,There is currently no cure or vaccine for #COVID19. @StateHealthIN encourages you to be a #mythbuster and share the truth about how long vaccine development may take. pic.twitter.com/MqXmrtX9Fm,0,0,0,"{'hashtags': ['#COVID19', '#mythbuster'], 'urls': [], 'photos': ['https://pbs.twimg.com/media/EUE05EYX0AIWS_k.jpg'], 'videos': []}",#Covid19
1243333135653163008,False,2020-03-27 08:24:54, Lavin parece niño simbolo del #COVID19 pic.twitter.com/ZKaNuQkAsL,0,0,0,"{'hashtags': ['#COVID19'], 'urls': [], 'photos': [], 'videos': [{'id': 'xus_hivShGU8x0oj'}]}",#Covid19
1243333156805259264,False,2020-03-27 08:24:59,"Los científicos Francés han salido ""CHLOROQUINE"" significa Cloroquina.
#COVID19 
Mira este video:
 pic.twitter.com/0EYxrTmq1r",0,0,0,"{'hashtags': ['#COVID19'], 'urls': [], 'photos': [], 'videos': [{'id': 'ezJChNWmi9_ap61L'}]}",#Covid19
1243333155152633862,False,2020-03-27 08:24:58,#ShelterInPlace @COSAGOV Everyone is doing there part to  #Spread of #Covid19 THIS #publichealth #Nurse is Grateful!!!@APHAPHN @TexasNursesAssn pic.twitter.com/WW50FkJbWN,0,0,0,"{'hashtags': ['#ShelterInPlace', '#Spread', '#Covid19', '#publichealth', '#Nurse'], 'urls': [], 'photos': ['https://pbs.twimg.com/media/EUE06W8X0AAgDUi.jpg'], 'videos': []}",#Covid19
1243333153978290176,False,2020-03-27 08:24:58,Tell Congress: Pass an emergency #COVID19 stimulus package that puts people first. @nextgenamerica #youthvote http://d.shpg.org/627399518t ,0,0,0,"{'hashtags': ['#COVID19', '#youthvote'], 'urls': [], 'photos': [], 'videos': []}",#Covid19
1243333153004982272,False,2020-03-27 08:24:58,Not a good trend.  #COVID19 https://twitter.com/CNN/status/1243319190246785025 …,0,0,0,"{'hashtags': ['#COVID19'], 'urls': [], 'photos': [], 'videos': []}",#Covid19
1243333152455745537,False,2020-03-27 08:24:58,"@russfox5 staying in place for high risk, how do you suggest that protects us if we live with people going out to work daily? @FOX5Atlanta @GovKemp #covid19",0,0,0,"{'hashtags': ['#covid19'], 'urls': [], 'photos': [], 'videos': []}",#Covid19
1243333151130353666,False,2020-03-27 08:24:57,"This movie was released back in 2013 by Chinese they seem to have known about this #Covid19 long back 

https://youtu.be/1BvKZMg2LjU ",0,0,0,"{'hashtags': ['#Covid19'], 'urls': [], 'photos': [], 'videos': []}",#Covid19
1243333150866014209,False,2020-03-27 08:24:57,"Esto lo vamos a poner entre comillas porque seguirá subiendo.
Argentina 
INFECTADOS: 589  
FALLECIDOS: 12 
#COVID19 
Por el momento. pic.twitter.com/jiHbFrVHRM",0,0,0,"{'hashtags': ['#COVID19'], 'urls': [], 'photos': [], 'videos': [{'id': 'EUE051BXsAAOlC6'}]}",#Covid19
1243333150358622211,False,2020-03-27 08:24:57,"Pandan nou pap kite #COVID19 rantre sou nou, nou pap kite l aji sou mantal nou non plis. 

#ReteLakayOu #NouPapPran #NouPapBay #Covid_19 

*SE MÈT KÒ KI VEYE KÒ*.",0,0,0,"{'hashtags': ['#COVID19', '#ReteLakayOu', '#NouPapPran', '#NouPapBay', '#Covid_19'], 'urls': [], 'photos': [], 'videos': []}",#Covid19
1243333150169870341,False,2020-03-27 08:24:57,"¿Quieres desinfectar las patitas de tus mascotas en esta crisis sanitaria del #Covid19? #ContraRéplica te comparte información de cómo hacerlo, échale un vistazo. https://www.contrareplica.mx/nota--Como-desinfectar-las-patitas-de-tu-mascota202026323 …",0,0,0,"{'hashtags': ['#Covid19', '#ContraRéplica'], 'urls': [], 'photos': [], 'videos': []}",#Covid19
1243333149481984001,False,2020-03-27 08:24:57,"He's not the only farmer facing that kind of dual worry either, Naveed.

@carsonvaughan - Have you spoken with any farmers in the midwest handling #COVID19?",0,0,0,"{'hashtags': ['#COVID19'], 'urls': [], 'photos': [], 'videos': []}",#Covid19
1243333148173381632,False,2020-03-27 08:24:57,"I went bike riding with my 5 year old during lunch break, and played hockey in the driveway after dinner. I'm gonna miss this when its all over and I go back to work. Just saying, its nice to find the positives during this insanely scary time. #perspective #coronavirus #COVID19",0,0,0,"{'hashtags': ['#perspective', '#coronavirus', '#COVID19'], 'urls': [], 'photos': [], 'videos': []}",#Covid19
1243333148097875969,False,2020-03-27 08:24:57,"Resource for research about #COVID19
http://www.brief19.com/ ",0,0,0,"{'hashtags': ['#COVID19'], 'urls': ['http://www.brief19.com/'], 'photos': [], 'videos': []}",#Covid19
1243333143253450752,False,2020-03-27 08:24:56,"It means @realdonaldtrump should know he fucked up to compare #COVID19 to flu. 45 literally downplayed warnings from health experts and dismissed @WHO's  fatility rate as ""false"". He went a bit lower and blamed @CNN and @MSNBC for spreading ""lies"" that hurt the market.",0,0,0,"{'hashtags': ['#COVID19'], 'urls': [], 'photos': [], 'videos': []}",#Covid19
1243333142666194944,False,2020-03-27 08:24:55,"Homeless in Atlanta? A donor donated a hotel in downtown ATL for the homeless to quarantine if they need it, should they become sick, says @KeishaBottoms #11alive #COVID19",0,0,0,"{'hashtags': ['#11alive', '#COVID19'], 'urls': [], 'photos': [], 'videos': []}",#Covid19
1243333141093285889,False,2020-03-27 08:24:55,"#CoronavirusPy #COVID19 ""No hubo ninguna comunicación oficial a nuestro sector que nos convoque o nos movilice"", maestro Luis Álvarez.

#ABCTVPy - http://www.abc.com.py/tv/ ",0,0,0,"{'hashtags': ['#CoronavirusPy', '#COVID19', '#ABCTVPy'], 'urls': ['http://www.abc.com.py/tv/'], 'photos': [], 'videos': []}",#Covid19
1243333140489228288,False,2020-03-27 08:24:55,#COVID19 - Have you made your will. This is making a good point: https://www.peakprosperity.com/if-you-die-from-the-coronavirus-what-will-happen-to-your-assets/ …,0,0,0,"{'hashtags': ['#COVID19'], 'urls': [], 'photos': [], 'videos': []}",#Covid19
1243333140397133824,False,2020-03-27 08:24:55,Thread on looking after a severe case  #COVID19 https://twitter.com/elizashapiro/status/1243302098915201024 …,0,0,0,"{'hashtags': ['#COVID19'], 'urls': [], 'photos': [], 'videos': []}",#Covid19
1243333136181874688,False,2020-03-27 08:24:54,"Derivado de la contingencia por el #COVID19, la @up_energia su suma a la estrategia #MiEscuelaEnCasa, donde l@s docentes llevan a cabo el proceso de aprendizaje en línea. #OperativoEscudo #AtlantesUPE pic.twitter.com/e0KQS8a8ky",0,0,0,"{'hashtags': ['#COVID19', '#MiEscuelaEnCasa', '#OperativoEscudo', '#AtlantesUPE'], 'urls': [], 'photos': ['https://pbs.twimg.com/media/EUE01RqXsAwJDxn.jpg', 'https://pbs.twimg.com/media/EUE02RjXQAAu7nP.jpg', 'https://pbs.twimg.com/media/EUE021eWAAIQLy6.jpg', 'https://pbs.twimg.com/media/EUE045mWoAA7-8H.jpg'], 'videos': []}",#Covid19
1243333135988862978,False,2020-03-27 08:24:54,There is currently no cure or vaccine for #COVID19. @StateHealthIN encourages you to be a #mythbuster and share the truth about how long vaccine development may take. pic.twitter.com/MqXmrtX9Fm,0,0,0,"{'hashtags': ['#COVID19', '#mythbuster'], 'urls': [], 'photos': ['https://pbs.twimg.com/media/EUE05EYX0AIWS_k.jpg'], 'videos': []}",#Covid19
1243333135653163008,False,2020-03-27 08:24:54, Lavin parece niño simbolo del #COVID19 pic.twitter.com/ZKaNuQkAsL,0,0,0,"{'hashtags': ['#COVID19'], 'urls': [], 'photos': [], 'videos': [{'id': 'xus_hivShGU8x0oj'}]}",#Covid19
1243333156805259264,False,2020-03-27 08:24:59,"Los científicos Francés han salido ""CHLOROQUINE"" significa Cloroquina.
#COVID19 
Mira este video:
 pic.twitter.com/0EYxrTmq1r",0,0,0,"{'hashtags': ['#COVID19'], 'urls': [], 'photos': [], 'videos': [{'id': 'ezJChNWmi9_ap61L'}]}",#Covid19
1243333155152633862,False,2020-03-27 08:24:58,#ShelterInPlace @COSAGOV Everyone is doing there part to  #Spread of #Covid19 THIS #publichealth #Nurse is Grateful!!!@APHAPHN @TexasNursesAssn pic.twitter.com/WW50FkJbWN,0,0,0,"{'hashtags': ['#ShelterInPlace', '#Spread', '#Covid19', '#publichealth', '#Nurse'], 'urls': [], 'photos': ['https://pbs.twimg.com/media/EUE06W8X0AAgDUi.jpg'], 'videos': []}",#Covid19
1243333153978290176,False,2020-03-27 08:24:58,Tell Congress: Pass an emergency #COVID19 stimulus package that puts people first. @nextgenamerica #youthvote http://d.shpg.org/627399518t ,0,0,0,"{'hashtags': ['#COVID19', '#youthvote'], 'urls': [], 'photos': [], 'videos': []}",#Covid19
1243333153004982272,False,2020-03-27 08:24:58,Not a good trend.  #COVID19 https://twitter.com/CNN/status/1243319190246785025 …,0,0,0,"{'hashtags': ['#COVID19'], 'urls': [], 'photos': [], 'videos': []}",#Covid19
1243333152455745537,False,2020-03-27 08:24:58,"@russfox5 staying in place for high risk, how do you suggest that protects us if we live with people going out to work daily? @FOX5Atlanta @GovKemp #covid19",0,0,0,"{'hashtags': ['#covid19'], 'urls': [], 'photos': [], 'videos': []}",#Covid19
1243333151130353666,False,2020-03-27 08:24:57,"This movie was released back in 2013 by Chinese they seem to have known about this #Covid19 long back 

https://youtu.be/1BvKZMg2LjU ",0,0,0,"{'hashtags': ['#Covid19'], 'urls': [], 'photos': [], 'videos': []}",#Covid19
1243333150866014209,False,2020-03-27 08:24:57,"Esto lo vamos a poner entre comillas porque seguirá subiendo.
Argentina 
INFECTADOS: 589  
FALLECIDOS: 12 
#COVID19 
Por el momento. pic.twitter.com/jiHbFrVHRM",0,0,0,"{'hashtags': ['#COVID19'], 'urls': [], 'photos': [], 'videos': [{'id': 'EUE051BXsAAOlC6'}]}",#Covid19
1243333150358622211,False,2020-03-27 08:24:57,"Pandan nou pap kite #COVID19 rantre sou nou, nou pap kite l aji sou mantal nou non plis. 

#ReteLakayOu #NouPapPran #NouPapBay #Covid_19 

*SE MÈT KÒ KI VEYE KÒ*.",0,0,0,"{'hashtags': ['#COVID19', '#ReteLakayOu', '#NouPapPran', '#NouPapBay', '#Covid_19'], 'urls': [], 'photos': [], 'videos': []}",#Covid19
1243333150169870341,False,2020-03-27 08:24:57,"¿Quieres desinfectar las patitas de tus mascotas en esta crisis sanitaria del #Covid19? #ContraRéplica te comparte información de cómo hacerlo, échale un vistazo. https://www.contrareplica.mx/nota--Como-desinfectar-las-patitas-de-tu-mascota202026323 …",0,0,0,"{'hashtags': ['#Covid19', '#ContraRéplica'], 'urls': [], 'photos': [], 'videos': []}",#Covid19
1243333149481984001,False,2020-03-27 08:24:57,"He's not the only farmer facing that kind of dual worry either, Naveed.

@carsonvaughan - Have you spoken with any farmers in the midwest handling #COVID19?",0,0,0,"{'hashtags': ['#COVID19'], 'urls': [], 'photos': [], 'videos': []}",#Covid19
1243333148173381632,False,2020-03-27 08:24:57,"I went bike riding with my 5 year old during lunch break, and played hockey in the driveway after dinner. I'm gonna miss this when its all over and I go back to work. Just saying, its nice to find the positives during this insanely scary time. #perspective #coronavirus #COVID19",0,0,0,"{'hashtags': ['#perspective', '#coronavirus', '#COVID19'], 'urls': [], 'photos': [], 'videos': []}",#Covid19
1243333148097875969,False,2020-03-27 08:24:57,"Resource for research about #COVID19
http://www.brief19.com/ ",0,0,0,"{'hashtags': ['#COVID19'], 'urls': ['http://www.brief19.com/'], 'photos': [], 'videos': []}",#Covid19
1243333143253450752,False,2020-03-27 08:24:56,"It means @realdonaldtrump should know he fucked up to compare #COVID19 to flu. 45 literally downplayed warnings from health experts and dismissed @WHO's  fatility rate as ""false"". He went a bit lower and blamed @CNN and @MSNBC for spreading ""lies"" that hurt the market.",0,0,0,"{'hashtags': ['#COVID19'], 'urls': [], 'photos': [], 'videos': []}",#Covid19
1243333142666194944,False,2020-03-27 08:24:55,"Homeless in Atlanta? A donor donated a hotel in downtown ATL for the homeless to quarantine if they need it, should they become sick, says @KeishaBottoms #11alive #COVID19",0,0,0,"{'hashtags': ['#11alive', '#COVID19'], 'urls': [], 'photos': [], 'videos': []}",#Covid19
1243333141093285889,False,2020-03-27 08:24:55,"#CoronavirusPy #COVID19 ""No hubo ninguna comunicación oficial a nuestro sector que nos convoque o nos movilice"", maestro Luis Álvarez.

#ABCTVPy - http://www.abc.com.py/tv/ ",0,0,0,"{'hashtags': ['#CoronavirusPy', '#COVID19', '#ABCTVPy'], 'urls': ['http://www.abc.com.py/tv/'], 'photos': [], 'videos': []}",#Covid19
1243333140489228288,False,2020-03-27 08:24:55,#COVID19 - Have you made your will. This is making a good point: https://www.peakprosperity.com/if-you-die-from-the-coronavirus-what-will-happen-to-your-assets/ …,0,0,0,"{'hashtags': ['#COVID19'], 'urls': [], 'photos': [], 'videos': []}",#Covid19
1243333140397133824,False,2020-03-27 08:24:55,Thread on looking after a severe case  #COVID19 https://twitter.com/elizashapiro/status/1243302098915201024 …,0,0,0,"{'hashtags': ['#COVID19'], 'urls': [], 'photos': [], 'videos': []}",#Covid19
1243333136181874688,False,2020-03-27 08:24:54,"Derivado de la contingencia por el #COVID19, la @up_energia su suma a la estrategia #MiEscuelaEnCasa, donde l@s docentes llevan a cabo el proceso de aprendizaje en línea. #OperativoEscudo #AtlantesUPE pic.twitter.com/e0KQS8a8ky",0,0,0,"{'hashtags': ['#COVID19', '#MiEscuelaEnCasa', '#OperativoEscudo', '#AtlantesUPE'], 'urls': [], 'photos': ['https://pbs.twimg.com/media/EUE01RqXsAwJDxn.jpg', 'https://pbs.twimg.com/media/EUE02RjXQAAu7nP.jpg', 'https://pbs.twimg.com/media/EUE021eWAAIQLy6.jpg', 'https://pbs.twimg.com/media/EUE045mWoAA7-8H.jpg'], 'videos': []}",#Covid19
1243333135988862978,False,2020-03-27 08:24:54,There is currently no cure or vaccine for #COVID19. @StateHealthIN encourages you to be a #mythbuster and share the truth about how long vaccine development may take. pic.twitter.com/MqXmrtX9Fm,0,0,0,"{'hashtags': ['#COVID19', '#mythbuster'], 'urls': [], 'photos': ['https://pbs.twimg.com/media/EUE05EYX0AIWS_k.jpg'], 'videos': []}",#Covid19
1243333135653163008,False,2020-03-27 08:24:54, Lavin parece niño simbolo del #COVID19 pic.twitter.com/ZKaNuQkAsL,0,0,0,"{'hashtags': ['#COVID19'], 'urls': [], 'photos': [], 'videos': [{'id': 'xus_hivShGU8x0oj'}]}",#Covid19
1243333156805259264,False,2020-03-27 08:24:59,"Los científicos Francés han salido ""CHLOROQUINE"" significa Cloroquina.
#COVID19 
Mira este video:
 pic.twitter.com/0EYxrTmq1r",0,0,0,"{'hashtags': ['#COVID19'], 'urls': [], 'photos': [], 'videos': [{'id': 'ezJChNWmi9_ap61L'}]}",#Covid19
1243333155152633862,False,2020-03-27 08:24:58,#ShelterInPlace @COSAGOV Everyone is doing there part to  #Spread of #Covid19 THIS #publichealth #Nurse is Grateful!!!@APHAPHN @TexasNursesAssn pic.twitter.com/WW50FkJbWN,0,0,0,"{'hashtags': ['#ShelterInPlace', '#Spread', '#Covid19', '#publichealth', '#Nurse'], 'urls': [], 'photos': ['https://pbs.twimg.com/media/EUE06W8X0AAgDUi.jpg'], 'videos': []}",#Covid19
1243333153978290176,False,2020-03-27 08:24:58,Tell Congress: Pass an emergency #COVID19 stimulus package that puts people first. @nextgenamerica #youthvote http://d.shpg.org/627399518t ,0,0,0,"{'hashtags': ['#COVID19', '#youthvote'], 'urls': [], 'photos': [], 'videos': []}",#Covid19
1243333153004982272,False,2020-03-27 08:24:58,Not a good trend.  #COVID19 https://twitter.com/CNN/status/1243319190246785025 …,0,0,0,"{'hashtags': ['#COVID19'], 'urls': [], 'photos': [], 'videos': []}",#Covid19
1243333152455745537,False,2020-03-27 08:24:58,"@russfox5 staying in place for high risk, how do you suggest that protects us if we live with people going out to work daily? @FOX5Atlanta @GovKemp #covid19",0,0,0,"{'hashtags': ['#covid19'], 'urls': [], 'photos': [], 'videos': []}",#Covid19
1243333151130353666,False,2020-03-27 08:24:57,"This movie was released back in 2013 by Chinese they seem to have known about this #Covid19 long back 

https://youtu.be/1BvKZMg2LjU ",0,0,0,"{'hashtags': ['#Covid19'], 'urls': [], 'photos': [], 'videos': []}",#Covid19
1243333150866014209,False,2020-03-27 08:24:57,"Esto lo vamos a poner entre comillas porque seguirá subiendo.
Argentina 
INFECTADOS: 589  
FALLECIDOS: 12 
#COVID19 
Por el momento. pic.twitter.com/jiHbFrVHRM",0,0,0,"{'hashtags': ['#COVID19'], 'urls': [], 'photos': [], 'videos': [{'id': 'EUE051BXsAAOlC6'}]}",#Covid19
1243333150358622211,False,2020-03-27 08:24:57,"Pandan nou pap kite #COVID19 rantre sou nou, nou pap kite l aji sou mantal nou non plis. 

#ReteLakayOu #NouPapPran #NouPapBay #Covid_19 

*SE MÈT KÒ KI VEYE KÒ*.",0,0,0,"{'hashtags': ['#COVID19', '#ReteLakayOu', '#NouPapPran', '#NouPapBay', '#Covid_19'], 'urls': [], 'photos': [], 'videos': []}",#Covid19
1243333150169870341,False,2020-03-27 08:24:57,"¿Quieres desinfectar las patitas de tus mascotas en esta crisis sanitaria del #Covid19? #ContraRéplica te comparte información de cómo hacerlo, échale un vistazo. https://www.contrareplica.mx/nota--Como-desinfectar-las-patitas-de-tu-mascota202026323 …",0,0,0,"{'hashtags': ['#Covid19', '#ContraRéplica'], 'urls': [], 'photos': [], 'videos': []}",#Covid19
1243333149481984001,False,2020-03-27 08:24:57,"He's not the only farmer facing that kind of dual worry either, Naveed.

@carsonvaughan - Have you spoken with any farmers in the midwest handling #COVID19?",0,0,0,"{'hashtags': ['#COVID19'], 'urls': [], 'photos': [], 'videos': []}",#Covid19
1243333148173381632,False,2020-03-27 08:24:57,"I went bike riding with my 5 year old during lunch break, and played hockey in the driveway after dinner. I'm gonna miss this when its all over and I go back to work. Just saying, its nice to find the positives during this insanely scary time. #perspective #coronavirus #COVID19",0,0,0,"{'hashtags': ['#perspective', '#coronavirus', '#COVID19'], 'urls': [], 'photos': [], 'videos': []}",#Covid19
1243333148097875969,False,2020-03-27 08:24:57,"Resource for research about #COVID19
http://www.brief19.com/ ",0,0,0,"{'hashtags': ['#COVID19'], 'urls': ['http://www.brief19.com/'], 'photos': [], 'videos': []}",#Covid19
